Suburb,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount
Richmond,2,1220000,2.6,3121,2,1,1,219,,,-37.8203,145.01,Northern Metropolitan,14949
Richmond,3,900000,2.6,3121,3,3,1,58,60,2009,-37.8139,145.0012,Northern Metropolitan,14949
Richmond,3,1695000,2.6,3121,3,1,3,210,118,1900,-37.8247,145.0001,Northern Metropolitan,14949
Richmond,3,1365000,2.6,3121,3,1,1,301,110,1935,-37.8134,145.0055,Northern Metropolitan,14949
Richmond,2,1088000,2.6,3121,2,1,0,158,,,-37.8239,145.0045,Northern Metropolitan,14949
Richmond,3,1765000,2.6,3121,4,1,2,332,,,-37.8232,145.0014,Northern Metropolitan,14949
Richmond,2,1045000,2.6,3121,2,1,2,200,90,1900,-37.8294,145.0029,Northern Metropolitan,14949
Richmond,4,1591000,2.6,3121,4,2,1,263,145,1900,-37.8261,145.0127,Northern Metropolitan,14949
Richmond,1,402000,2.6,3121,1,1,1,0,,,-37.813,144.993,Northern Metropolitan,14949
Richmond,3,1275000,2.6,3121,3,2,1,132,95,1900,-37.822,145.0041,Northern Metropolitan,14949
Richmond,2,1035000,2.6,3121,2,1,0,100,,,-37.8139,145.0042,Northern Metropolitan,14949
Richmond,3,2000000,2.6,3121,3,2,0,194,,,-37.8246,144.9967,Northern Metropolitan,14949
Richmond,3,931000,2.6,3121,3,2,2,0,,,-37.8128,145.0139,Northern Metropolitan,14949
Richmond,3,2640000,2.6,3121,3,1,1,309,,,-37.82,145.0054,Northern Metropolitan,14949
Richmond,2,842000,2.6,3121,2,2,1,0,2,,-37.8145,145.0014,Northern Metropolitan,14949
Richmond,4,1510000,2.6,3121,4,2,0,0,171,1900,-37.8206,145.0099,Northern Metropolitan,14949
Richmond,3,1550000,2.6,3121,3,2,1,131,76,1900,-37.8132,144.9929,Northern Metropolitan,14949
Richmond,3,1456000,2.6,3121,3,2,1,157,141,1900,-37.8225,145.0029,Northern Metropolitan,14949
Richmond,2,1145000,2.6,3121,2,1,0,170,,1910,-37.8226,145.0064,Northern Metropolitan,14949
Richmond,2,810000,2.6,3121,2,1,1,94,,,-37.8201,144.9927,Northern Metropolitan,14949
Richmond,3,1100000,2.6,3121,3,2,1,66,118,2013,-37.8181,145.007,Northern Metropolitan,14949
Richmond,2,1220000,2.6,3121,2,1,2,198,,,-37.8244,145.0046,Northern Metropolitan,14949
Richmond,2,895000,2.6,3121,2,1,1,0,,,-37.8209,145.0014,Northern Metropolitan,14949
Richmond,2,1430000,2.6,3121,2,1,2,292,,,-37.8218,145.0089,Northern Metropolitan,14949
Richmond,2,1045000,2.6,3121,2,1,1,138,81,1890,-37.8218,145.0132,Northern Metropolitan,14949
Richmond,3,2000000,2.6,3121,3,2,1,217,180,1910,-37.8158,144.9931,Northern Metropolitan,14949
Richmond,2,646000,2.6,3121,2,1,1,0,70,1993,-37.8333,144.998,Northern Metropolitan,14949
Richmond,2,660000,2.6,3121,2,2,1,0,76,2013,-37.8166,145.0036,Northern Metropolitan,14949
Richmond,2,1145000,2.6,3121,2,1,1,197,80,1960,-37.8215,145.0054,Northern Metropolitan,14949
Richmond,1,380000,2.6,3121,1,1,1,0,,,-37.8331,144.9975,Northern Metropolitan,14949
Richmond,3,1285000,2.6,3121,3,2,1,123,,,-37.8267,145.0122,Northern Metropolitan,14949
Richmond,4,905000,2.6,3121,4,1,0,254,124,1890,-37.8201,144.9898,Northern Metropolitan,14949
Richmond,2,750000,2.6,3121,2,2,1,0,104,2000,-37.8128,145.0133,Northern Metropolitan,14949
Richmond,2,604000,2.6,3121,2,2,2,0,75,2009,-37.8189,145.0131,Northern Metropolitan,14949
Richmond,4,1645000,2.6,3121,4,2,1,249,214,1970,-37.8147,145.0084,Northern Metropolitan,14949
Richmond,3,945000,2.6,3121,3,2,1,0,,1999,-37.833,144.997,Northern Metropolitan,14949
Richmond,1,306000,2.6,3121,1,1,1,0,40,1965,-37.8242,145.0026,Northern Metropolitan,14949
Richmond,3,1270000,2.6,3121,2,1,1,181,102,1900,-37.8203,145.0092,Northern Metropolitan,14949
Richmond,3,975000,2.6,3121,3,1,1,383,,1993,-37.8248,144.9976,Northern Metropolitan,14949
Richmond,2,1105000,2.6,3121,2,2,1,55,,,-37.8159,145.0033,Northern Metropolitan,14949
Richmond,2,965000,2.6,3121,2,1,0,158,,1900,-37.8201,145.007,Northern Metropolitan,14949
Richmond,2,620000,2.6,3121,2,2,1,650,,2011,-37.8195,145.0103,Northern Metropolitan,14949
Richmond,3,1100000,2.6,3121,2,2,1,126,,,-37.8208,145.0013,Northern Metropolitan,14949
Richmond,1,450000,2.6,3121,1,1,1,0,,,-37.8231,144.9906,Northern Metropolitan,14949
Richmond,3,1850000,2.6,3121,2,2,1,203,112,1900,-37.8214,145.0132,Northern Metropolitan,14949
Richmond,3,1650000,2.6,3121,3,2,1,312,141,1920,-37.8217,145.007,Northern Metropolitan,14949
Richmond,3,1320000,2.6,3121,3,2,2,171,118,1890,-37.8166,144.9987,Northern Metropolitan,14949
Richmond,3,1651000,2.6,3121,3,2,1,192,111,1900,-37.8212,144.9985,Northern Metropolitan,14949
Richmond,3,1032000,2.6,3121,3,1,0,128,,,-37.8198,145.0026,Northern Metropolitan,14949
Richmond,3,915000,2.6,3121,4,3,1,140,,,-37.8148,144.9912,Northern Metropolitan,14949
Richmond,3,1075000,2.6,3121,3,1,0,148,,,-37.8194,145.0024,Northern Metropolitan,14949
Richmond,4,1800000,2.6,3121,4,2,0,288,193,1900,-37.8268,145.0129,Northern Metropolitan,14949
Richmond,3,791500,2.6,3121,3,2,2,0,104,2005,-37.8189,145.0131,Northern Metropolitan,14949
Richmond,3,1600000,2.6,3121,3,2,2,80,144,1850,-37.8233,144.9947,Northern Metropolitan,14949
Richmond,2,1200000,2.6,3121,2,2,1,170,89,1940,-37.8229,144.9931,Northern Metropolitan,14949
Richmond,3,1555000,2.6,3121,3,2,1,189,164,1900,-37.82,144.9987,Northern Metropolitan,14949
Richmond,3,1361000,2.6,3121,3,2,1,99,102,,-37.8249,144.9976,Northern Metropolitan,14949
Richmond,3,1540000,2.6,3121,3,1,1,0,,,-37.8214,145.0119,Northern Metropolitan,14949
Richmond,3,1582000,2.6,3121,3,3,2,119,184,2005,-37.8278,144.9984,Northern Metropolitan,14949
Richmond,2,712000,2.6,3121,2,1,1,0,,2012,-37.823,144.9982,Northern Metropolitan,14949
Richmond,3,2055000,2.6,3121,3,1,1,331,121,1960,-37.8263,145.0085,Northern Metropolitan,14949
Richmond,3,1012000,2.6,3121,3,2,1,80,,,-37.8155,145.0061,Northern Metropolitan,14949
Richmond,3,1570000,2.6,3121,3,1,2,248,,,-37.8198,144.9899,Northern Metropolitan,14949
Richmond,3,1345000,2.6,3121,3,1,1,209,128,1900,-37.8206,144.9913,Northern Metropolitan,14949
Richmond,1,410000,2.6,3121,1,1,1,0,60,2008,-37.822,145.0104,Northern Metropolitan,14949
Richmond,2,696000,2.6,3121,2,2,1,0,68,2008,-37.822,145.0104,Northern Metropolitan,14949
Richmond,3,1350000,2.6,3121,3,2,2,133,174,2000,-37.8183,145.0079,Northern Metropolitan,14949
Richmond,3,1405000,2.6,3121,3,1,2,212,,,-37.8302,144.9993,Northern Metropolitan,14949
Richmond,1,362000,2.6,3121,1,1,1,0,,,-37.8127,145.0094,Northern Metropolitan,14949
Richmond,2,760000,2.6,3121,2,1,1,0,,,-37.833,144.997,Northern Metropolitan,14949
Richmond,2,807000,2.6,3121,2,2,2,0,106,2000,-37.8128,145.0139,Northern Metropolitan,14949
Richmond,3,1495000,2.6,3121,3,2,1,159,,,-37.8195,144.9974,Northern Metropolitan,14949
Richmond,3,1410000,2.6,3121,3,1,0,224,,,-37.8199,145.0017,Northern Metropolitan,14949
Richmond,1,385000,2.6,3121,1,1,1,0,50,2005,-37.8331,144.9975,Northern Metropolitan,14949
Richmond,2,1150000,2.6,3121,2,1,0,156,80,1900,-37.8209,145.0052,Northern Metropolitan,14949
Richmond,3,1400000,2.6,3121,3,1,2,0,,,-37.8211,145.0114,Northern Metropolitan,14949
Richmond,4,1775000,2.6,3121,4,1,0,434,144,1900,-37.8185,145.0061,Northern Metropolitan,14949
Richmond,1,360000,2.6,3121,1,1,1,1332,,,-37.8181,144.9901,Northern Metropolitan,14949
Richmond,3,1270000,2.6,3121,3,1,1,152,92,1910,-37.8219,145.0096,Northern Metropolitan,14949
Richmond,2,827500,2.6,3121,2,1,0,127,72,1900,-37.8251,145.0063,Northern Metropolitan,14949
Richmond,4,1500000,2.6,3121,4,2,1,162,89,,-37.8252,145.0013,Northern Metropolitan,14949
Richmond,2,560000,2.6,3121,2,2,1,0,70,2004,-37.8189,145.0131,Northern Metropolitan,14949
Richmond,3,1165000,2.6,3121,3,1,1,167,170,,-37.8167,145.0098,Northern Metropolitan,14949
Richmond,2,790000,2.6,3121,2,2,1,0,91,2013,-37.8198,145.005,Northern Metropolitan,14949
Richmond,2,870000,2.6,3121,2,1,1,100,,,-37.8136,144.9927,Northern Metropolitan,14949
Richmond,3,1185000,2.6,3121,2,2,1,135,,,-37.8202,145.0013,Northern Metropolitan,14949
Richmond,4,1212500,2.6,3121,4,3,2,108,108,2010,-37.8129,145.0013,Northern Metropolitan,14949
Richmond,2,1125000,2.6,3121,2,1,0,103,74,1900,-37.8199,144.9911,Northern Metropolitan,14949
Richmond,3,1520000,2.6,3121,3,1,2,248,100,1900,-37.8185,144.9935,Northern Metropolitan,14949
Rosanna,5,1101500,11.4,3084,4,2,1,629,207,1960,-37.7395,145.0773,Eastern Metropolitan,3540
Rosanna,2,971000,11.4,3084,3,1,1,608,,,-37.7407,145.0612,Eastern Metropolitan,3540
Rosanna,4,1020000,11.4,3084,4,2,2,843,181,1940,-37.7348,145.0656,Eastern Metropolitan,3540
Rosanna,3,560000,11.4,3084,3,1,1,213,112,2000,-37.7386,145.0733,Eastern Metropolitan,3540
Rosanna,3,1050000,11.4,3084,3,1,2,1016,205,1950,-37.7299,145.0656,Eastern Metropolitan,3540
Rosanna,3,1155000,11.4,3084,3,2,1,608,,,-37.7439,145.0688,Eastern Metropolitan,3540
Rosanna,2,531000,11.4,3084,2,1,1,83,89,1990,-37.747,145.07,Eastern Metropolitan,3540
Rosanna,3,620000,11.4,3084,3,1,0,454,134,1940,-37.7449,145.072,Eastern Metropolitan,3540
Rosanna,3,780000,11.4,3084,3,1,2,627,154,1970,-37.7367,145.0797,Eastern Metropolitan,3540
Rosanna,4,1051000,11.4,3084,4,2,2,651,,,-37.7338,145.0703,Eastern Metropolitan,3540
Rosanna,5,2530000,11.4,3084,5,3,1,1850,,1910,-37.7465,145.0612,Eastern Metropolitan,3540
Rosanna,3,720000,11.4,3084,3,1,2,604,,,-37.7377,145.0737,Eastern Metropolitan,3540
Rosanna,2,633000,11.4,3084,3,1,1,210,,,-37.7417,145.0613,Eastern Metropolitan,3540
Rosanna,2,725000,11.4,3084,2,2,2,336,,1945,-37.7381,145.073,Eastern Metropolitan,3540
Rosanna,4,821000,11.4,3084,3,1,2,403,148,1950,-37.7437,145.0633,Eastern Metropolitan,3540
Rosanna,4,915000,11.4,3084,4,3,2,0,185,2008,-37.7449,145.0596,Eastern Metropolitan,3540
Rosanna,3,600000,11.4,3084,3,2,2,169,,2010,-37.7415,145.0726,Eastern Metropolitan,3540
Rosanna,4,890000,11.4,3084,4,3,2,583,182,1970,-37.733,145.0694,Eastern Metropolitan,3540
Rosanna,6,1245000,11.4,3084,3,3,4,911,,,-37.7312,145.0635,Eastern Metropolitan,3540
Rosanna,2,430000,11.4,3084,2,1,1,164,83,1980,-37.7362,145.079,Eastern Metropolitan,3540
Rosanna,3,860000,11.4,3084,3,1,2,583,,,-37.7346,145.0715,Eastern Metropolitan,3540
Rosanna,3,1012000,11.4,3084,3,2,1,323,142,2015,-37.7359,145.0614,Eastern Metropolitan,3540
Rosanna,3,1020000,11.4,3084,3,1,2,927,141,1960,-37.7342,145.0658,Eastern Metropolitan,3540
Rosanna,2,635000,11.4,3084,2,1,1,203,,,-37.7432,145.0631,Eastern Metropolitan,3540
Rosanna,2,515000,11.4,3084,2,1,1,73,,,-37.7472,145.0702,Eastern Metropolitan,3540
Rosanna,4,1610000,11.4,3084,4,1,4,1613,,,-37.7324,145.0606,Eastern Metropolitan,3540
Rosanna,2,1200000,11.4,3084,2,1,1,757,,,-37.7428,145.07,Eastern Metropolitan,3540
Rosanna,4,1270000,11.4,3084,4,2,4,604,230,1950,-37.7435,145.0686,Eastern Metropolitan,3540
Rosanna,3,515000,11.4,3084,3,2,1,606,99,1955,-37.7347,145.0783,Eastern Metropolitan,3540
Rosanna,3,780000,11.4,3084,3,1,2,239,,,-37.7417,145.061,Eastern Metropolitan,3540
Rosanna,3,1000000,11.4,3084,3,1,1,826,,,-37.7352,145.0714,Eastern Metropolitan,3540
Rosanna,3,867000,11.4,3084,3,1,1,355,51,1960,-37.7352,145.0713,Eastern Metropolitan,3540
Rosanna,3,945000,11.4,3084,3,1,1,625,135,1960,-37.7412,145.0642,Eastern Metropolitan,3540
Rosanna,2,618000,11.4,3084,2,1,1,151,96,1980,-37.7458,145.0609,Eastern Metropolitan,3540
Rosanna,4,1720000,11.4,3084,4,4,2,1215,,,-37.7387,145.0729,Eastern Metropolitan,3540
Rosanna,3,601000,11.4,3084,3,2,1,217,142,2006,-37.7388,145.0742,Eastern Metropolitan,3540
Rosanna,3,852000,11.4,3084,3,1,1,776,,1946,-37.7393,145.0685,Eastern Metropolitan,3540
Rosanna,2,452000,11.4,3084,2,1,1,0,,1965,-37.7458,145.0659,Eastern Metropolitan,3540
Rosanna,4,1021000,11.4,3084,4,2,2,782,,1950,-37.7433,145.0716,Eastern Metropolitan,3540
Rosanna,3,710000,11.4,3084,3,1,1,174,,,-37.7404,145.0648,Eastern Metropolitan,3540
Rosanna,3,990000,11.4,3084,3,2,2,276,,,-37.7336,145.0615,Eastern Metropolitan,3540
Rosanna,3,908000,11.4,3084,3,1,2,692,125,1950,-37.7345,145.0753,Eastern Metropolitan,3540
Seddon,3,1145000,6.6,3011,3,1,1,350,116,1890,-37.8094,144.8869,Western Metropolitan,2417
Seddon,3,970000,6.6,3011,3,1,0,137,98,1890,-37.8078,144.8972,Western Metropolitan,2417
Seddon,3,1325000,6.6,3011,3,3,2,227,211,2015,-37.8033,144.8897,Western Metropolitan,2417
Seddon,2,450000,6.6,3011,2,1,2,0,65,1970,-37.8087,144.8978,Western Metropolitan,2417
Seddon,3,1330000,6.6,3011,3,3,2,168,187,2012,-37.8066,144.887,Western Metropolitan,2417
Seddon,3,1075000,6.6,3011,3,2,1,306,140,1900,-37.8038,144.8896,Western Metropolitan,2417
Seddon,3,937500,6.6,3011,2,2,2,409,,,-37.8097,144.8987,Western Metropolitan,2417
Seddon,3,1350000,6.6,3011,3,3,2,227,211,2015,-37.8033,144.8897,Western Metropolitan,2417
Seddon,4,1201000,6.6,3011,4,2,1,299,158,1910,-37.8087,144.8952,Western Metropolitan,2417
Seddon,3,990000,6.6,3011,3,1,0,371,134,1910,-37.8066,144.8853,Western Metropolitan,2417
Seddon,2,720000,6.6,3011,2,1,1,126,127,2011,-37.8045,144.8898,Western Metropolitan,2417
Seddon,2,780000,6.6,3011,2,1,1,176,,,-37.8052,144.8883,Western Metropolitan,2417
Seddon,3,880000,6.6,3011,3,1,0,216,125,1890,-37.8052,144.8941,Western Metropolitan,2417
Seddon,3,920000,6.6,3011,3,2,2,0,132,2000,-37.8057,144.8857,Western Metropolitan,2417
Seddon,3,1395000,6.6,3011,3,1,2,467,155,1946,-37.8093,144.8941,Western Metropolitan,2417
Seddon,3,965000,6.6,3011,3,1,0,217,104,1910,-37.8037,144.8874,Western Metropolitan,2417
Seddon,3,920000,6.6,3011,3,2,1,309,149,1910,-37.807,144.898,Western Metropolitan,2417
Seddon,3,1001000,6.6,3011,2,1,1,256,,,-37.8086,144.8927,Western Metropolitan,2417
Seddon,2,755000,6.6,3011,2,2,1,97,,,-37.8044,144.8941,Western Metropolitan,2417
Seddon,3,875000,6.6,3011,3,2,2,193,154,2000,-37.8065,144.8866,Western Metropolitan,2417
Seddon,2,822500,6.6,3011,2,2,1,228,111,1930,-37.8034,144.8855,Western Metropolitan,2417
Seddon,2,990000,6.6,3011,2,1,2,306,,,-37.8037,144.8893,Western Metropolitan,2417
Seddon,3,1080000,6.6,3011,3,1,0,234,111,1900,-37.8051,144.8858,Western Metropolitan,2417
Seddon,3,1126000,6.6,3011,3,1,0,357,,,-37.8103,144.8962,Western Metropolitan,2417
Seddon,2,1025000,6.6,3011,2,1,0,248,,,-37.8083,144.8896,Western Metropolitan,2417
Seddon,5,1275000,6.6,3011,5,3,1,386,218,1890,-37.8078,144.8846,Western Metropolitan,2417
Seddon,3,881000,6.6,3011,2,1,2,217,,,-37.8075,144.8909,Western Metropolitan,2417
Seddon,2,955000,6.6,3011,2,1,0,148,72,1912,-37.8084,144.8907,Western Metropolitan,2417
Seddon,4,1455000,6.6,3011,4,2,3,571,198,1920,-37.809,144.8865,Western Metropolitan,2417
Seddon,1,215000,6.6,3011,1,1,1,0,,,-37.8087,144.8978,Western Metropolitan,2417
Seddon,2,533000,6.6,3011,2,1,1,0,62,2012,-37.8042,144.892,Western Metropolitan,2417
Seddon,3,1200000,6.6,3011,2,1,1,374,,,-37.8057,144.8882,Western Metropolitan,2417
Seddon,4,970000,6.6,3011,2,2,1,149,127,1920,-37.8047,144.8948,Western Metropolitan,2417
Seddon,2,355000,6.6,3011,2,1,1,0,71,1975,-37.8066,144.8971,Western Metropolitan,2417
Seddon,3,1032000,6.6,3011,3,1,0,224,136,1900,-37.8067,144.8934,Western Metropolitan,2417
Seddon,2,887000,6.6,3011,2,1,1,170,,,-37.8082,144.8928,Western Metropolitan,2417
Seddon,3,965000,6.6,3011,3,1,1,283,,1940,-37.8064,144.8944,Western Metropolitan,2417
Seddon,4,920000,6.6,3011,2,1,0,274,,,-37.8039,144.8929,Western Metropolitan,2417
Seddon,4,1270000,6.6,3011,3,1,1,352,150,1890,-37.8059,144.8899,Western Metropolitan,2417
Seddon,3,1310000,6.6,3011,3,2,1,229,,,-37.8032,144.8892,Western Metropolitan,2417
Seddon,2,815000,6.6,3011,2,1,0,172,81,1900,-37.81,144.8896,Western Metropolitan,2417
Seddon,2,701000,6.6,3011,2,1,0,164,,1910,-37.8078,144.8979,Western Metropolitan,2417
South Melbourne,2,593000,2.1,3205,2,2,1,0,83,2012,-37.8341,144.9713,Southern Metropolitan,5943
South Melbourne,3,1600000,2.1,3205,3,2,1,88,93,1890,-37.8363,144.9628,Southern Metropolitan,5943
South Melbourne,2,920500,2.1,3205,2,1,0,114,,,-37.8344,144.9686,Southern Metropolitan,5943
South Melbourne,4,1620000,2.1,3205,4,2,0,163,153,1890,-37.8355,144.951,Southern Metropolitan,5943
South Melbourne,1,1002000,2.1,3205,1,1,0,84,,1912,-37.8332,144.9548,Southern Metropolitan,5943
South Melbourne,2,1355000,2.1,3205,2,1,0,101,,,-37.8359,144.9644,Southern Metropolitan,5943
South Melbourne,3,1270000,2.1,3205,3,1,0,149,104,1900,-37.8374,144.9495,Southern Metropolitan,5943
South Melbourne,3,2633000,2.1,3205,3,1,0,276,119,1900,-37.838,144.9489,Southern Metropolitan,5943
South Melbourne,3,1405000,2.1,3205,3,1,1,181,117,1880,-37.8365,144.9631,Southern Metropolitan,5943
South Melbourne,2,575000,2.1,3205,2,2,1,0,,2001,-37.8311,144.9679,Southern Metropolitan,5943
South Melbourne,1,760500,2.1,3205,2,0,0,438,,,-37.8353,144.96,Southern Metropolitan,5943
South Melbourne,4,2260000,2.1,3205,5,3,0,190,232,1856,-37.8377,144.9653,Southern Metropolitan,5943
South Melbourne,2,1150000,2.1,3205,2,1,0,113,,,-37.8373,144.9493,Southern Metropolitan,5943
South Melbourne,3,1595000,2.1,3205,3,2,0,171,126,1890,-37.8391,144.9501,Southern Metropolitan,5943
South Melbourne,2,595000,2.1,3205,2,1,1,0,76,2004,-37.8369,144.968,Southern Metropolitan,5943
South Melbourne,2,490000,2.1,3205,2,1,1,0,56,2013,-37.8341,144.9713,Southern Metropolitan,5943
South Melbourne,3,1250000,2.1,3205,3,2,0,224,113,1890,-37.8329,144.9529,Southern Metropolitan,5943
South Melbourne,3,862000,2.1,3205,3,2,2,0,,2001,-37.8311,144.9679,Southern Metropolitan,5943
South Melbourne,4,2180000,2.1,3205,4,3,1,200,153,1860,-37.836,144.965,Southern Metropolitan,5943
South Melbourne,2,930000,2.1,3205,2,1,0,115,76,1900,-37.8345,144.9685,Southern Metropolitan,5943
South Melbourne,2,600000,2.1,3205,2,1,1,0,,,-37.834,144.9665,Southern Metropolitan,5943
South Melbourne,3,1200000,2.1,3205,3,2,0,113,120,1910,-37.8346,144.9688,Southern Metropolitan,5943
South Melbourne,2,612000,2.1,3205,2,1,1,0,,,-37.8346,144.9673,Southern Metropolitan,5943
South Melbourne,1,380000,2.1,3205,1,1,1,0,,1960,-37.8342,144.9679,Southern Metropolitan,5943
South Melbourne,3,2000000,2.1,3205,3,2,1,161,141,1890,-37.8383,144.9499,Southern Metropolitan,5943
South Melbourne,2,1500000,2.1,3205,2,2,2,0,,2004,-37.8369,144.968,Southern Metropolitan,5943
South Melbourne,2,2000000,2.1,3205,2,2,1,141,150,1900,-37.8389,144.9612,Southern Metropolitan,5943
South Melbourne,2,1050000,2.1,3205,2,2,2,0,122,2001,-37.8372,144.9672,Southern Metropolitan,5943
South Melbourne,2,1100000,2.1,3205,2,1,2,185,,,-37.8337,144.9507,Southern Metropolitan,5943
South Melbourne,3,1250000,2.1,3205,3,2,1,108,125,1890,-37.8363,144.9509,Southern Metropolitan,5943
South Melbourne,3,1650000,2.1,3205,3,2,0,204,195,1890,-37.8357,144.9531,Southern Metropolitan,5943
South Melbourne,3,770000,2.1,3205,3,2,1,2325,,,-37.8346,144.9673,Southern Metropolitan,5943
South Melbourne,2,561000,2.1,3205,2,1,1,0,78,2001,-37.8308,144.9694,Southern Metropolitan,5943
South Melbourne,3,1825000,2.1,3205,3,2,2,151,153,1900,-37.8383,144.9632,Southern Metropolitan,5943
South Melbourne,2,1200000,2.1,3205,2,2,1,131,79,1890,-37.839,144.948,Southern Metropolitan,5943
South Melbourne,3,1550000,2.1,3205,3,4,2,0,230,,-37.8337,144.966,Southern Metropolitan,5943
South Melbourne,3,891000,2.1,3205,3,2,1,0,,,-37.8341,144.9661,Southern Metropolitan,5943
South Melbourne,3,1450000,2.1,3205,3,2,1,146,,,-37.8331,144.9665,Southern Metropolitan,5943
South Melbourne,2,1360000,2.1,3205,2,1,2,0,,,-37.8335,144.9611,Southern Metropolitan,5943
South Melbourne,3,1390000,2.1,3205,3,2,1,138,138,1998,-37.8351,144.9675,Southern Metropolitan,5943
South Melbourne,4,1615000,2.1,3205,4,3,2,577,220,2009,-37.8357,144.9502,Southern Metropolitan,5943
South Melbourne,1,480000,2.1,3205,1,1,1,0,,2004,-37.8369,144.968,Southern Metropolitan,5943
South Melbourne,3,1185000,2.1,3205,3,2,1,111,3,,-37.8341,144.9541,Southern Metropolitan,5943
South Melbourne,3,2300000,2.1,3205,3,2,2,0,260,1877,-37.8352,144.952,Southern Metropolitan,5943
South Melbourne,3,1720000,2.1,3205,3,1,0,130,,,-37.8398,144.9493,Southern Metropolitan,5943
South Melbourne,1,320000,2.1,3205,1,1,0,0,,,-37.8341,144.9713,Southern Metropolitan,5943
South Melbourne,3,742000,2.1,3205,3,2,2,0,90,2003,-37.8319,144.9682,Southern Metropolitan,5943
South Melbourne,3,2075000,2.1,3205,3,2,0,141,163,1890,-37.8333,144.9576,Southern Metropolitan,5943
South Melbourne,3,2525000,2.1,3205,3,2,1,234,,1863,-37.8355,144.9663,Southern Metropolitan,5943
South Melbourne,2,560000,2.1,3205,2,2,1,0,,,-37.8331,144.9683,Southern Metropolitan,5943
South Melbourne,2,690000,2.1,3205,2,2,2,0,,,-37.8361,144.9682,Southern Metropolitan,5943
South Yarra,1,430000,3.3,3141,2,1,1,0,,1970,-37.8351,144.9909,Southern Metropolitan,14887
South Yarra,2,722000,3.3,3141,2,1,1,0,86,2003,-37.8393,144.9886,Southern Metropolitan,14887
South Yarra,2,930000,3.3,3141,2,2,2,0,,2000,-37.8361,144.9966,Southern Metropolitan,14887
South Yarra,1,467500,3.3,3141,1,1,1,0,,,-37.8363,145.0003,Southern Metropolitan,14887
South Yarra,2,475000,3.3,3141,2,1,0,0,,,-37.8391,144.9984,Southern Metropolitan,14887
South Yarra,2,850000,3.3,3141,2,2,2,0,86,2014,-37.8411,144.9944,Southern Metropolitan,14887
South Yarra,3,1230000,3.3,3141,3,2,2,0,138,1998,-37.8453,144.9849,Southern Metropolitan,14887
South Yarra,2,965000,3.3,3141,2,2,2,2143,,,-37.8393,144.9886,Southern Metropolitan,14887
South Yarra,1,315000,3.3,3141,1,1,0,14500,,2011,-37.8372,144.9963,Southern Metropolitan,14887
South Yarra,3,1510000,3.3,3141,3,5,0,241,,,-37.8407,144.9962,Southern Metropolitan,14887
South Yarra,1,402000,3.3,3141,1,1,1,0,,2013,-37.8392,144.9947,Southern Metropolitan,14887
South Yarra,3,1880000,3.3,3141,3,2,2,0,,1968,-37.8399,145.0003,Southern Metropolitan,14887
South Yarra,1,422000,3.3,3141,1,1,0,0,,,-37.837,144.9881,Southern Metropolitan,14887
South Yarra,2,535000,3.3,3141,2,1,1,0,64,1970,-37.8374,144.9918,Southern Metropolitan,14887
